property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property,log_price,price_bin
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,950000.0,103,3,2,7,1962.0,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992,13.764217263576723,301k-1.5M
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,950000.0,205,5,3,4,1934.0,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,12.890812273932964,2.0306348219860992,13.764217263576723,301k-1.5M
Flat / apartment,Sant Gervasi - Galvany,Barcelona,470000.0,82,2,1,2,1974.0,1,1,0,0,1,0,0,0,0,1,0,3.086356414343004,9.859422208724762,2.0306348219860992,13.06048797368624,301k-1.5M
Flat / apartment,Sarrià-Sant Gervasi,Barcelona,850000.0,180,4,2,2,1976.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,12.890812273932964,2.0306348219860992,13.652991628466498,301k-1.5M
Flat / apartment,Sant Gervasi - Galvany,Barcelona,570000.0,111,2,2,5,1961.3165829145728,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992,13.253391639810731,301k-1.5M
Flat / apartment,Sant Gervasi - Galvany,Barcelona,865000.0,145,2,2,2,1969.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,9.859422208724762,2.0306348219860992,13.670484785914017,301k-1.5M
Flat / apartment,Sant Gervasi - Galvany,Barcelona,405000.0,64,1,1,0,1961.3165829145728,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,9.859422208724762,2.0306348219860992,12.911642346088676,301k-1.5M
Flat / apartment,Sants - Badal,Barcelona,330000.0,86,3,1,2,1972.0,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,3.230688208343381,2.0306348219860992,12.706847933442663,301k-1.5M
Penthouse,Sants - Badal,Barcelona,349000.0,75,3,1,6,1971.0,1,1,1,0,1,1,0,0,0,1,1,3.086356414343004,3.230688208343381,3.030579199328625,12.762827201184564,301k-1.5M
Flat / apartment,Sants - Badal,Barcelona,359000.0,97,4,2,2,1980.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.230688208343381,2.0306348219860992,12.791077667470416,301k-1.5M
Flat / apartment,Sants-Montjuïc,Barcelona,530000.0,100,4,1,4,1962.0681818181815,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,3.131782011092356,2.0306348219860992,13.180632285528304,301k-1.5M
Flat / apartment,Sants-Montjuïc,Barcelona,185000.0,77,2,1,0,1962.0681818181815,1,0,1,0,1,0,0,0,0,0,1,3.086356414343004,3.131782011092356,2.0306348219860992,12.128111104060462,81k-300k
Flat / apartment,Horta Guinardó,Barcelona,385000.0,109,3,2,2,1974.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.33959801513142,2.0306348219860992,12.86099861326992,301k-1.5M
Flat / apartment,Can Baró,Barcelona,333000.0,106,4,2,5,1973.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.1875403906438398,2.0306348219860992,12.71589776896258,301k-1.5M
Flat / apartment,Horta Guinardó,Barcelona,300000.0,84,4,1,0,1978.0,1,0,0,0,1,0,0,0,0,1,1,3.086356414343004,3.33959801513142,2.0306348219860992,12.611537753638338,81k-300k
Flat / apartment,La Trinitat Vella,Barcelona,150000.0,74,3,1,1,1969.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.4714347721244272,2.0306348219860992,11.918390573078392,81k-300k
Flat / apartment,La Trinitat Vella,Barcelona,263000.0,137,3,2,2,2004.0,1,1,1,1,1,1,0,0,0,1,1,3.086356414343004,1.4714347721244272,2.0306348219860992,12.479909311159902,81k-300k
Flat / apartment,Sant Andreu,Barcelona,54900.0,47,2,1,0,1965.5420560747664,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,10.913268627497622,0-80k
Flat / apartment,Sant Andreu,Barcelona,82500.0,55,2,1,2,1965.5420560747664,0,0,0,1,1,0,0,0,0,0,1,3.086356414343004,3.467960665868322,2.0306348219860992,11.320553572322773,81k-300k
Flat / apartment,La Torrasa,Hospitalet de Llobregat,134000.0,66,2,1,5,1962.190476190476,1,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.9994470312779544,2.0306348219860992,11.805595078933049,81k-300k
Flat / apartment,Sant Josep,Hospitalet de Llobregat,265000.0,88,2,2,0,1975.7692307692307,1,1,1,0,0,0,0,0,0,0,1,1.116347998414417,2.3404824371031268,2.0306348219860992,12.48748510496836,81k-300k
Flat / apartment,Collblanc,Hospitalet de Llobregat,245000.0,110,4,2,4,1970.0,1,1,0,0,1,0,0,0,0,0,1,1.116347998414417,2.0489907200696966,2.0306348219860992,12.409013489526863,81k-300k
Flat / apartment,Les Planes,Hospitalet de Llobregat,73000.0,44,1,1,6,1966.0,1,0,0,0,1,1,0,0,0,0,1,1.116347998414417,1.456863474846559,2.0306348219860992,11.198214720130528,0-80k
Flat / apartment,Sant Josep,Hospitalet de Llobregat,390000.0,122,4,2,1,1975.7692307692307,1,1,1,0,0,0,0,0,0,0,1,1.116347998414417,2.3404824371031268,2.0306348219860992,12.873902018105827,301k-1.5M
Flat / apartment,Centre,Hospitalet de Llobregat,430000.0,109,3,2,1,1974.1209677419356,1,1,1,0,0,0,0,0,0,0,1,1.116347998414417,3.140219810596927,2.0306348219860992,12.971540487669746,301k-1.5M
Flat / apartment,La Torrasa,Hospitalet de Llobregat,115000.0,66,1,1,0,1962.0,1,0,0,0,1,0,0,0,0,0,0,1.116347998414417,1.9994470312779544,2.0306348219860992,11.652687407345388,81k-300k
Flat / apartment,Centre,Hospitalet de Llobregat,410000.0,97,4,2,4,1974.1209677419356,1,1,1,0,0,0,0,0,0,1,1,1.116347998414417,3.140219810596927,2.0306348219860992,12.92391243868049,301k-1.5M
Flat / apartment,Centre,Hospitalet de Llobregat,132000.0,43,3,1,2,1970.0,1,0,0,1,1,1,0,0,0,0,1,1.116347998414417,3.140219810596927,2.0306348219860992,11.790557201568507,81k-300k
Flat / apartment,Other,Hospitalet de Llobregat,250000.0,65,2,1,0,1986.3333333333333,1,1,1,0,0,0,0,0,0,0,1,1.116347998414417,2.9529780564263324,2.0306348219860992,12.429216196844385,81k-300k
Flat / apartment,La Torrasa,Hospitalet de Llobregat,104500.0,54,2,1,4,1960.0,1,0,0,0,1,0,0,0,0,0,0,1.116347998414417,1.9994470312779544,2.0306348219860992,11.556942350387002,81k-300k
Flat / apartment,Pubilla Cases,Hospitalet de Llobregat,329000.0,130,4,2,3,1989.0,1,1,0,0,1,0,0,0,0,0,1,1.116347998414417,1.6744193502422342,2.0306348219860992,12.70381302974751,301k-1.5M
Flat / apartment,Other,Hospitalet de Llobregat,300000.0,70,3,1,2,1972.0,1,1,1,1,1,0,0,0,0,0,0,1.116347998414417,2.3513518205932,2.0306348219860992,12.611537753638338,81k-300k
Flat / apartment,Sant Josep,Hospitalet de Llobregat,220000.0,77,3,1,7,1977.0,1,1,0,1,1,0,0,0,0,1,1,1.116347998414417,2.3404824371031268,2.0306348219860992,12.301382825334498,81k-300k
Flat / apartment,Other,Hospitalet de Llobregat,156000.0,77,3,1,4,1972.6,0,1,0,1,1,0,0,0,0,0,0,1.116347998414417,2.3513518205932,2.0306348219860992,11.957611286231677,81k-300k
Flat / apartment,Santa Eulàlia,Hospitalet de Llobregat,142000.0,60,3,1,2,1957.0,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,2.827200778786985,2.0306348219860992,11.8635823365834,81k-300k
Flat / apartment,Santa Eulàlia,Hospitalet de Llobregat,349000.0,93,2,2,2,2012.0,1,1,0,1,1,0,0,0,0,1,1,1.116347998414417,2.827200778786985,2.0306348219860992,12.762827201184564,301k-1.5M
Flat / apartment,Sant Josep,Hospitalet de Llobregat,219000.0,75,3,1,0,1977.0,1,1,0,1,1,0,0,0,0,1,0,1.116347998414417,2.3404824371031268,2.0306348219860992,12.29682700879864,81k-300k
Flat / apartment,Les Planes,Hospitalet de Llobregat,90000.0,55,2,1,4,1969.3428571428567,1,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.456863474846559,2.0306348219860992,11.407564949312402,81k-300k
Flat / apartment,La Florida,Hospitalet de Llobregat,170000.0,65,3,1,2,1967.744680851064,1,1,0,0,1,0,0,0,0,0,1,1.116347998414417,1.5768255732273724,2.0306348219860992,12.0435537160324,81k-300k
Penthouse,La Torrasa,Hospitalet de Llobregat,119000.0,53,3,1,0,1965.0,1,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.9994470312779544,3.030579199328625,11.686878772093667,81k-300k
Flat / apartment,Bellvitge,Hospitalet de Llobregat,235000.0,90,3,1,2,1994.0,1,1,0,0,1,0,0,0,0,0,1,1.116347998414417,1.8987843799202824,2.0306348219860992,12.367340793126296,81k-300k
Flat / apartment,Les Planes,Hospitalet de Llobregat,237000.0,90,4,1,5,1962.0,1,1,0,1,1,0,0,0,0,0,1,1.116347998414417,1.456863474846559,2.0306348219860992,12.375815420117268,81k-300k
Flat / apartment,Centre,Hospitalet de Llobregat,235000.0,72,3,1,1,1974.1209677419356,1,1,1,1,1,0,0,0,0,0,1,1.116347998414417,3.140219810596927,2.0306348219860992,12.367340793126296,81k-300k
Flat / apartment,Collblanc,Hospitalet de Llobregat,229000.0,83,2,2,0,1986.0,0,0,1,0,1,0,0,0,0,1,1,1.116347998414417,2.0489907200696966,2.0306348219860992,12.341477282536376,81k-300k
Flat / apartment,Sant Josep,Hospitalet de Llobregat,219000.0,86,3,1,5,1973.0,0,1,0,1,1,0,0,0,0,0,1,1.116347998414417,2.3404824371031268,2.0306348219860992,12.29682700879864,81k-300k
Flat / apartment,Centre,Hospitalet de Llobregat,76700.0,53,3,1,0,1974.1209677419356,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,3.140219810596927,2.0306348219860992,11.247656987355349,0-80k
Flat / apartment,La Torrasa,Hospitalet de Llobregat,85600.0,65,3,1,1,1962.190476190476,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.9994470312779544,2.0306348219860992,11.357440562129833,81k-300k
Flat / apartment,La Florida - Les Planes,Hospitalet de Llobregat,101200.0,55,3,1,1,1967.857142857143,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.1906601320394423,2.0306348219860992,11.524854035835505,81k-300k
Flat / apartment,Other,Hospitalet de Llobregat,99000.0,40,2,1,0,1975.0,1,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.3710513624306728,2.0306348219860992,11.502875129116727,81k-300k
Flat / apartment,Can Serra - Pubilla Cases,Hospitalet de Llobregat,73400.0,45,2,1,0,1971.0,1,0,0,0,1,1,0,0,0,0,0,1.116347998414417,1.2040170782564292,2.0306348219860992,11.203679214602609,0-80k
Flat / apartment,La Torrasa,Hospitalet de Llobregat,130000.0,60,3,1,0,1962.190476190476,0,1,1,0,1,0,0,0,0,1,1,1.116347998414417,1.9994470312779544,2.0306348219860992,11.77528972943772,81k-300k
Flat / apartment,Can Serra - Pubilla Cases,Hospitalet de Llobregat,65400.0,40,3,1,4,1970.636363636364,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.2040170782564292,2.0306348219860992,11.08827753744529,0-80k
Flat / apartment,La Florida - Les Planes,Hospitalet de Llobregat,57700.0,36,2,1,2,1967.857142857143,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.1906601320394423,2.0306348219860992,10.96301245249619,0-80k
Flat / apartment,Bellvitge,Hospitalet de Llobregat,104700.0,61,3,1,11,1975.636363636364,0,0,0,0,1,0,0,0,0,0,1,1.116347998414417,1.8987843799202824,2.0306348219860992,11.558854396858628,81k-300k
Flat / apartment,Sants-Montjuïc,Barcelona,299000.0,83,3,1,1,1960.0,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,3.131782011092356,2.0306348219860992,12.608198852372825,81k-300k
Flat / apartment,Sants-Montjuïc,Barcelona,215000.0,55,2,1,0,1929.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.131782011092356,2.0306348219860992,12.2783933071098,81k-300k
Flat / apartment,Sants,Barcelona,239000.0,55,3,1,2,1951.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.11537890421738,2.0306348219860992,12.384218830913648,81k-300k
Duplex,Sants,Barcelona,475000.0,98,2,2,0,1959.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.11537890421738,2.866960588752642,13.071070083016778,301k-1.5M
Flat / apartment,Sants,Barcelona,265000.0,65,3,1,3,1973.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.11537890421738,2.0306348219860992,12.48748510496836,81k-300k
Flat / apartment,Sants,Barcelona,240000.0,62,2,2,2,1968.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.11537890421738,2.0306348219860992,12.388394202324127,81k-300k
Flat / apartment,Sants,Barcelona,189000.0,43,1,1,1,2006.0,1,0,0,0,1,0,0,0,0,1,0,3.086356414343004,3.11537890421738,2.0306348219860992,12.14950229404178,81k-300k
Flat / apartment,Sants-Montjuïc,Barcelona,890000.0,161,4,2,2,1962.0681818181815,1,1,1,1,1,0,0,0,0,1,0,3.086356414343004,3.131782011092356,2.0306348219860992,13.698976741708323,301k-1.5M
Duplex,La Salut,Barcelona,731500.0,159,4,3,4,1975.8481012658228,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,2.95560987234748,2.866960588752642,13.502852499442316,301k-1.5M
Flat / apartment,La Salut,Barcelona,230000.0,60,3,1,1,1973.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,2.95560987234748,2.0306348219860992,12.345834587905332,81k-300k
Flat / apartment,La Salut,Barcelona,135000.0,65,3,1,0,1965.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.95560987234748,2.0306348219860992,11.813030057420567,81k-300k
Flat / apartment,La Teixonera,Barcelona,280000.0,65,2,1,1,2020.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,2.149632487563522,2.0306348219860992,12.542544882151386,81k-300k
Flat / apartment,La Teixonera,Barcelona,280000.0,65,2,1,1,2021.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.149632487563522,2.0306348219860992,12.542544882151386,81k-300k
Flat / apartment,La Teixonera,Barcelona,194300.0,83,3,1,1,1970.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.149632487563522,2.0306348219860992,12.177158635365531,81k-300k
Flat / apartment,La Teixonera,Barcelona,170000.0,75,3,1,1,1956.0,0,0,0,0,1,1,0,0,0,0,1,3.086356414343004,2.149632487563522,2.0306348219860992,12.0435537160324,81k-300k
Flat / apartment,La Teixonera,Barcelona,150000.0,70,3,1,1,1975.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,2.149632487563522,2.0306348219860992,11.918390573078392,81k-300k
Flat / apartment,Other,Barcelona,450000.0,96,3,2,3,1976.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.942609115022909,2.0306348219860992,13.017002861746503,301k-1.5M
House,Progrés-Pep Ventura,Badalona,370000.0,83,2,1,0,1975.0,0,0,1,0,1,0,0,1,1,1,1,1.5998317954426178,2.816732481311792,4.819513954361332,12.821258284620408,301k-1.5M
Duplex,Other,Badalona,385000.0,105,3,2,0,2022.0,0,1,0,0,1,0,0,0,0,0,1,1.5998317954426178,4.367615143477212,2.866960588752642,12.86099861326992,301k-1.5M
House,Other,Badalona,530000.0,218,3,3,0,1990.0,0,0,1,0,1,0,1,1,1,1,1,1.5998317954426178,3.77991560163974,3.551799764176225,13.180632285528304,301k-1.5M
Flat / apartment,Other,Badalona,41000.0,64,3,1,3,1966.0,1,0,0,0,1,1,0,0,0,0,1,1.5998317954426178,1.0,2.0306348219860992,10.621327345686446,0-80k
Flat / apartment,Llefià,Badalona,205000.0,85,3,1,5,1975.0,1,1,0,1,1,0,0,0,0,0,1,1.5998317954426178,1.9083622012974408,2.0306348219860992,12.230765258120543,81k-300k
Flat / apartment,Other,Badalona,245000.0,73,4,2,1,1972.0,1,1,0,0,1,0,0,0,0,1,1,1.5998317954426178,1.9194719074029416,2.0306348219860992,12.409013489526863,81k-300k
Flat / apartment,Llefià - Sant Roc - Artigues,Badalona,195000.0,86,3,1,6,1971.0,1,1,0,1,1,0,0,0,0,1,1,1.5998317954426178,1.3163660022475898,2.0306348219860992,12.180754837545884,81k-300k
Flat / apartment,La Salut - Lloreda - Sistrells,Badalona,122500.0,60,3,1,4,1967.1666666666667,0,1,0,0,1,0,0,0,0,0,1,1.5998317954426178,1.3880428052841844,2.0306348219860992,11.715866308966918,81k-300k
Flat / apartment,Other,Badalona,127000.0,63,3,1,6,1960.0,1,1,0,1,1,1,0,0,0,0,0,1.5998317954426178,1.0,2.0306348219860992,11.751942365440728,81k-300k
Flat / apartment,Port,Badalona,498000.0,135,3,2,1,2007.5,1,1,1,0,0,0,1,0,0,0,1,1.5998317954426178,5.284765632245739,2.0306348219860992,13.11835535600679,301k-1.5M
Flat / apartment,Llefià,Badalona,185000.0,74,3,1,2,1974.0,1,1,0,1,1,0,0,0,0,0,1,1.5998317954426178,1.9083622012974408,2.0306348219860992,12.128111104060462,81k-300k
Flat / apartment,La Salut - Lloreda - Sistrells,Badalona,94000.0,62,2,1,2,1967.1666666666667,0,1,0,0,1,0,0,0,0,1,1,1.5998317954426178,1.3880428052841844,2.0306348219860992,11.451050061252142,81k-300k
Flat / apartment,Llefià,Badalona,125000.0,60,3,1,3,1975.0,1,0,0,1,1,0,0,0,0,0,1,1.5998317954426178,1.9083622012974408,2.0306348219860992,11.736069016284436,81k-300k
Flat / apartment,Other,Badalona,67500.0,66,3,1,5,1968.4285714285716,0,0,0,0,1,0,0,0,0,0,1,1.5998317954426178,1.0,2.0306348219860992,11.119882876860622,0-80k
Penthouse,Other,Badalona,145000.0,98,3,1,4,1967.0,1,0,1,0,1,0,0,0,0,1,1,1.5998317954426178,1.9194719074029416,3.030579199328625,11.884489021402713,81k-300k
Penthouse,La Salut,Badalona,260000.0,150,3,1,4,1975.8481012658228,1,0,1,1,1,0,1,0,0,1,1,1.5998317954426178,2.95560987234748,3.030579199328625,12.468436909997664,81k-300k
Penthouse,Centre,Badalona,370000.0,100,2,1,6,1974.0,1,1,1,0,1,0,1,0,0,1,1,1.5998317954426178,3.140219810596927,3.030579199328625,12.821258284620408,301k-1.5M
Flat / apartment,La Salut,Badalona,227000.0,130,3,2,1,1976.0,1,0,1,1,1,0,0,0,0,1,1,1.5998317954426178,2.95560987234748,2.0306348219860992,12.33270529646354,81k-300k
House,Badalona,Badalona,548000.0,165,4,3,4,2008.0,0,0,1,1,1,0,1,0,0,1,1,1.5998317954426178,5.583817536309844,3.551799764176225,13.214030565930152,301k-1.5M
Flat / apartment,Llefià,Badalona,119000.0,46,2,1,0,1977.0166666666669,1,1,0,0,1,0,0,0,0,0,1,1.5998317954426178,1.9083622012974408,2.0306348219860992,11.686878772093667,81k-300k
Flat / apartment,Centre,Badalona,265000.0,106,4,2,0,1967.0,0,1,0,0,1,0,0,0,0,0,1,1.5998317954426178,3.140219810596927,2.0306348219860992,12.48748510496836,81k-300k
Duplex,Other,Badalona,260000.0,125,3,3,0,1971.0,1,1,1,0,1,0,0,0,0,1,1,1.5998317954426178,1.9194719074029416,2.866960588752642,12.468436909997664,81k-300k
Flat / apartment,Other,Badalona,315000.0,118,3,2,1,1977.0,1,1,1,0,1,0,0,0,0,1,1,1.5998317954426178,2.488128582293039,2.0306348219860992,12.66032791780777,301k-1.5M
Penthouse,Other,Badalona,275000.0,93,2,1,10,1982.0,1,1,0,1,1,0,1,0,0,1,1,1.5998317954426178,2.488128582293039,3.030579199328625,12.524526376648708,81k-300k
Penthouse,Other,Badalona,335000.0,92,2,2,2,2002.071428571429,1,0,1,1,1,0,0,0,0,1,1,1.5998317954426178,4.367615143477212,3.030579199328625,12.721885810807205,301k-1.5M
Flat / apartment,Badalona,Badalona,273318.0,86,3,2,0,2024.0,1,1,1,0,1,0,0,0,0,1,1,1.5998317954426178,5.583817536309844,2.0306348219860992,12.518391231437825,81k-300k
Flat / apartment,Badalona,Badalona,180000.0,75,3,1,2,1965.0,1,0,0,0,1,0,0,0,0,1,1,1.5998317954426178,5.583817536309844,2.0306348219860992,12.100712129872347,81k-300k
Flat / apartment,Llefià - Sant Roc - Artigues,Badalona,61900.0,55,2,1,3,1967.578947368421,0,0,0,0,1,0,0,0,0,0,1,1.5998317954426178,1.3163660022475898,2.0306348219860992,11.033275458672689,0-80k
Penthouse,Other,Badalona,190000.0,76,3,1,8,1977.0,1,1,0,0,1,0,0,0,0,1,1,1.5998317954426178,2.488128582293039,3.030579199328625,12.154779351142624,81k-300k
Flat / apartment,Llefià - Sant Roc - Artigues,Badalona,204000.0,91,3,1,2,1977.0,1,1,1,0,1,0,0,0,0,1,1,1.5998317954426178,1.3163660022475898,2.0306348219860992,12.225875272826354,81k-300k
Duplex,Other,Badalona,460000.0,147,3,2,2,1965.0,1,0,1,0,1,0,0,0,0,1,1,1.5998317954426178,4.367615143477212,2.866960588752642,13.038981768465275,301k-1.5M
Flat / apartment,Llefià - Sant Roc - Artigues,Badalona,175000.0,79,3,1,5,1967.578947368421,1,1,0,1,1,1,0,0,0,1,1,1.5998317954426178,1.3163660022475898,2.0306348219860992,12.072541252905651,81k-300k
Flat / apartment,Progrés-Pep Ventura,Badalona,140000.0,53,3,1,3,1975.0,1,1,0,1,1,0,0,0,0,1,1,1.5998317954426178,2.816732481311792,2.0306348219860992,11.84939770159144,81k-300k
Flat / apartment,Gorg - Progrés,Badalona,65000.0,57,3,1,0,1979.52,0,0,0,0,1,0,0,0,0,0,1,1.5998317954426178,2.780004080799837,2.0306348219860992,11.082142548877776,0-80k
Flat / apartment,Gorg - Progrés,Badalona,257500.0,74,2,2,0,1997.0,1,1,0,0,1,0,0,0,0,1,0,1.5998317954426178,2.780004080799837,2.0306348219860992,12.458774999085929,81k-300k
Flat / apartment,Les Corts,Barcelona,890000.0,154,4,3,11,1970.0,1,1,0,0,1,0,1,0,0,1,1,3.086356414343004,7.1237893952033104,2.0306348219860992,13.698976741708323,301k-1.5M
Flat / apartment,La Maternitat i Sant Ramon,Barcelona,290000.0,76,4,1,2,1952.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.568266216542079,2.0306348219860992,12.577636201962656,81k-300k
Flat / apartment,La Maternitat i Sant Ramon,Barcelona,550000.0,109,4,2,4,1987.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,5.568266216542079,2.0306348219860992,13.217673557208654,301k-1.5M
Flat / apartment,La Maternitat i Sant Ramon,Barcelona,750000.0,125,3,2,5,1973.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,5.568266216542079,2.0306348219860992,13.527828485512494,301k-1.5M
Flat / apartment,La Maternitat i Sant Ramon,Barcelona,550000.0,109,4,2,4,1987.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,5.568266216542079,2.0306348219860992,13.217673557208654,301k-1.5M
Flat / apartment,La Maternitat i Sant Ramon,Barcelona,315000.0,62,1,1,9,1975.65,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.568266216542079,2.0306348219860992,12.66032791780777,301k-1.5M
Flat / apartment,Gràcia,Barcelona,950000.0,118,4,2,0,2004.0,0,1,1,0,1,0,1,0,0,1,1,3.086356414343004,6.362475886182783,2.0306348219860992,13.764217263576723,301k-1.5M
Flat / apartment,Gràcia,Barcelona,280000.0,92,4,1,1,1954.0,1,1,1,1,1,0,0,0,0,0,1,3.086356414343004,6.362475886182783,2.0306348219860992,12.542544882151386,81k-300k
Flat / apartment,Other,Barcelona,588000.0,151,4,2,4,1952.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,4.359907161803713,2.0306348219860992,13.284482226880764,301k-1.5M
Flat / apartment,Other,Barcelona,290000.0,62,1,1,4,1966.6,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,4.359907161803713,2.0306348219860992,12.577636201962656,81k-300k
Flat / apartment,Other,Barcelona,299800.0,90,4,2,3,2003.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,1.9698577284784184,2.0306348219860992,12.610870864650634,81k-300k
Flat / apartment,El Besòs,Barcelona,126440.0,61,3,1,9,1960.0,1,1,0,1,1,1,0,0,0,0,0,3.086356414343004,2.560272570415858,2.0306348219860992,11.747523166329554,81k-300k
Flat / apartment,El Besòs,Barcelona,340000.0,122,4,2,2,1979.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.560272570415858,2.0306348219860992,12.736700896592344,301k-1.5M
Flat / apartment,Sant Martí,Barcelona,633000.0,74,2,2,6,2018.0,1,1,1,1,1,0,1,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,13.358225701126312,301k-1.5M
Flat / apartment,Sant Martí,Barcelona,115000.0,54,2,1,5,1973.7735849056603,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992,11.652687407345388,81k-300k
Flat / apartment,El Besòs,Barcelona,93000.0,54,3,1,3,1961.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.560272570415858,2.0306348219860992,11.440354772135391,81k-300k
Flat / apartment,El Besòs,Barcelona,189000.0,74,2,1,9,2001.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,2.560272570415858,2.0306348219860992,12.14950229404178,81k-300k
Flat / apartment,El Besòs,Barcelona,94000.0,53,3,1,2,1960.0,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,2.560272570415858,2.0306348219860992,11.451050061252142,81k-300k
Flat / apartment,El Besòs,Barcelona,170000.0,80,3,1,2,1980.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,2.560272570415858,2.0306348219860992,12.0435537160324,81k-300k
